id,date,username,text,hashtag,geo
1240786692505849863,2020-03-19 23:46:14+00:00,UpSideUp_PT,"Hoje, o meu obrigado vai para o excelente trabalho que os jornalistas estão a fazer durante este problema da Covid-19. Na televisão, na rádio, nos jornais, no on-line, todos têm contribuído. #FicaEmCasa #Covid19 #coronavirus #obrigado #visuais #upsideup #Portugal",#FicaEmCasa #FicaEmCasa #Covid19 #coronavirus #obrigado #obrigado #visuais #upsideup #Portugal,
1240762956960411648,2020-03-19 22:11:55+00:00,ce_sangenetto,"A imagem impressionante do telão do aeroporto de Lisboa ontem. Apenas 32 partidas, 3 para o Brasil, em um painel que comporta 125 voos. #coronavirus #Coronavirusportugal #coronaviruspt #COVID19 ",#coronavirus #Coronavirusportugal #coronaviruspt #COVID19,
1240705723853500416,2020-03-19 18:24:30+00:00,MiguelMartinho7,"Não só o cancelamento do Grande Prémio do Mónaco, mas também há 2 Grandes Prémios em Fórmula 1 que foram adiados por Coronavirus, neste caso o GP da Holanda e o GP de Espanha. Mais um ataque de COVID-19. #F1 #F170 #COVID19 #StopCOVID19 #Coronavirus ",#F1 #F170 #COVID19 #StopCOVID19 #Coronavirus,
1240703118465097729,2020-03-19 18:14:09+00:00,MiguelMartinho7,"Cancelaram o Grande Prémio do Mónaco em Fórmula 1 pela primeira vez em 66 anos. Graças a um surto de Coronavirus, mas foi de esperar. #MonacoGP #COVID19 #Coronavirus #F1 #F170 #COVID2019 #StopCOVID19",#MonacoGP #COVID19 #Coronavirus #F1 #F170 #COVID2019 #StopCOVID19,
1240664911530909697,2020-03-19 15:42:20+00:00,Vamu_Ver,No ar no canal Vamu Ver! no YouTube @Vamu_Ver #covid19 #coronavirus #estadodeemergencia #portugal #aposentadosemportugal #Portugal em Portugal https://www.instagram.com/p/B96639Lpm92/?igshid=1tl4sn7n4012h,#covid19 #coronavirus #estadodeemergencia #portugal #aposentadosemportugal #Portugal,
1240652590179848193,2020-03-19 14:53:22+00:00,agricultura_pt,"Seja um Agente de Saúde Pública. Mantenha o distanciamento social! Para questões de saúde, consulte https://covid19.min-saude.pt/ Para mais informações, aceda https://covid19estamoson.gov.pt/ #estamoson #covid19 #coronavirus ",#estamoson #covid19 #coronavirus,
1240528731556413440,2020-03-19 06:41:12+00:00,miraiam,"Bom dia meus amigos, o momento é de cooperação, vamos saber identificar os sintomas. Via @tuliogadelha #covid19 #coronavirus em Portugal https://www.instagram.com/p/B959A92lSS0/?igshid=yf42ojoi99i0",#covid19 #coronavirus,
1240402985760501761,2020-03-18 22:21:32+00:00,ce_sangenetto,"No aeroporto de Lisboa, além de um alerta sonoro pedindo às pessoas que não fiquem próximas, há restrição em áreas de convívio social, como a praça de alimentação. Mesas não podem ser usadas p/ distância ser mantida. #COVID19 #CoronaVirusUpdate #coronavirusbrasil #coronavirus ",#COVID19 #CoronaVirusUpdate #coronavirusbrasil #coronavirus,
1240399009304494080,2020-03-18 22:05:43+00:00,Marcuspande,"Relembro à Humanidade que este vírus vai pra ficar, jamais se irá embora, todos os hábitos que agora ganhamos terão que ser mantidos para sempre... o @coronavirus @covid19 é o início da redução da população. O higiene é a única solução para combater esta praga.",,
1240367238911266818,2020-03-18 19:59:29+00:00,agricultura_pt,Governo lança site (https://covid19estamoson.gov.pt/) e app sobre o plano de resposta ao #Covid19 #coronavirus #estamoson,#Covid19 #coronavirus #estamoson,
1240329595246821376,2020-03-18 17:29:54+00:00,Vamu_Ver,"PORTUGAL ENTRA EM ESTADO DE EMERGÊNCIA AMANHÃ, DIA 19/03. VEJA VÍDEO NO CANAL VAMU VER! NO YOUTUBE @Vamu_Ver #vamuver #estadodeemergencia #portugal #moraremportugal #covid_19 #covid19 #coronavirus #CORONAVIRUS… https://www.instagram.com/p/B94idJ9JWhx/?igshid=fynw4dsoz0uq",#vamuver #estadodeemergencia #portugal #moraremportugal #covid_19 #covid19 #coronavirus #CORONAVIRUS,
1240240941904117760,2020-03-18 11:37:37+00:00,agricultura_pt,"Por estes dias, os agricultores Portugueses continuam a trabalhar em permanência para assegurar alimentos a toda a população. Obrigado Agricultores! (Programa Faça Chuva Faça Sol) #estamoson #coronavirus #covid19 #façachuvafaçasol #rtp2 – at Praça do Comércio (Terreiro do Paço)",#estamoson #coronavirus #covid19 #fa #rtp2,
1239973762117726208,2020-03-17 17:55:57+00:00,dmcoelho51,"Trump: “I don’t take responsibility at all."" A execrável arrogância de um facínora sentado em cima de poder bombas e muito dinheiro. #coronavirus #COVID19 #CoronavirusPandemic https://twitter.com/DrDenaGrayson/status/1239971077364695045",#coronavirus #COVID19 #CoronavirusPandemic,
1239934122346205185,2020-03-17 15:18:26+00:00,Vamu_Ver,@Vamu_Ver #vaificartudobem #vaicorrertudobem #naovimpraeuropapramorrer #vamuver #covid19 #coronavirus em Portugal https://www.instagram.com/p/B91unPSJKyd/?igshid=8t7gxxwixxjp,#vaificartudobem #vaicorrertudobem #naovimpraeuropapramorrer #vamuver #covid19 #coronavirus,
1239629921674317824,2020-03-16 19:09:39+00:00,Vamu_Ver,ARTIGO DE TEXTO PUBLICADO NO NOSSO SITE http://WWW.VAMUVER.COM @Vamu_Ver #vamuver #naovimpraeuropapramorrer #covid19 #coronavirus #CORONAVIRUS #uniaoeuropeia #europa em Portugal https://www.instagram.com/p/B9zkR-SpCE2/?igshid=phwsck4i6i5r,#vamuver #naovimpraeuropapramorrer #covid19 #coronavirus #CORONAVIRUS #uniaoeuropeia #europa,
1239313566622236677,2020-03-15 22:12:34+00:00,Educacao_PT,Medidas extraordinárias de contenção e mitigação do coronavírus. Consulte todas em https://www.portugal.gov.pt/download-ficheiros/ficheiro.aspx?v=10317e83-589c-49b6-91ab-26341e747058 #COVID19 #coronavirus ,#COVID19 #coronavirus,
1239246061346095105,2020-03-15 17:44:19+00:00,Educacao_PT,Medidas extraordinárias de contenção e mitigação do coronavírus. Consulte todas em https://www.portugal.gov.pt/download-ficheiros/ficheiro.aspx?v=10317e83-589c-49b6-91ab-26341e747058 #COVID19 #coronavirus ,#COVID19 #coronavirus,
1238984183348936708,2020-03-15 00:23:43+00:00,BCamposPereira,"Cá no bairro, pelos profissionais de saúde. #somostodosSNS #obrigadoSNS #COVID19 #coronavírus #Portugal",#somostodosSNS #obrigadoSNS #COVID19 #coronav #Portugal,
